retailer_id,territory_id,state,district,tehsil,lat,lng,total_sales,avg_sales,total_quantity,unique_skus,transaction_count,stockout_count,avg_inventory,stockout_rate,retailer_visit_count,last_retailer_visit,unique_products_recommended,days_since_visit,campaign_count,last_campaign,days_since_campaign,wa_messages_sent,wa_open_rate,wa_click_rate,priority_label,priority_score
RTL_02082,TER_0263,Punjab,Amritsar,Amritsar_T078,32.43023245968986,75.63639582891007,787689.51,10940.132083333334,569,4,72,3,80.41346153846153,0.028846153846153848,31,2026-03-15,10,14,20,2026-03-12,17,6.0,0.3333333333333333,0.16666666666666666,1,0.3326713959554407
RTL_02083,TER_0263,Punjab,Amritsar,Amritsar_T073,29.832483156826495,76.30218939888414,844536.4299999999,19640.382093023254,595,3,43,0,115.84615384615384,0.0,31,2026-03-15,10,14,20,2026-03-12,17,0.0,0.0,0.0,0,0.2885637900176186
RTL_02084,TER_0263,Punjab,Amritsar,Amritsar_T079,30.63155090974396,73.99224499858808,610458.55,9391.67,470,3,65,5,76.08974358974359,0.0641025641025641,31,2026-03-15,10,14,20,2026-03-12,17,0.0,0.0,0.0,0,0.33231519976507395
RTL_02085,TER_0263,Punjab,Amritsar,Amritsar_T077,29.993086243245067,75.20610345895925,927814.3200000001,11597.679,706,4,80,1,71.625,0.009615384615384616,31,2026-03-15,10,14,20,2026-03-12,17,0.0,0.0,0.0,0,0.3251017890340421
RTL_02086,TER_0263,Punjab,Amritsar,Amritsar_T078,29.986887112471486,76.83810863712068,502131.82,7970.346349206349,367,3,63,0,137.46153846153845,0.0,31,2026-03-15,10,14,20,2026-03-12,17,6.0,0.3333333333333333,0.16666666666666666,0,0.21542681613536893
RTL_02087,TER_0263,Punjab,Amritsar,Amritsar_T080,30.84049996788933,75.30442990994165,545324.46,6732.400740740741,376,3,81,1,91.52564102564102,0.01282051282051282,31,2026-03-15,10,14,20,2026-03-12,17,0.0,0.0,0.0,0,0.2434026819424485
RTL_02088,TER_0263,Punjab,Amritsar,Amritsar_T071,32.40420421108533,76.35460175990134,1158479.18,12194.517684210525,841,4,95,3,99.65384615384616,0.028846153846153848,31,2026-03-15,10,14,20,2026-03-12,17,0.0,0.0,0.0,1,0.4118713647017669
RTL_02089,TER_0264,Haryana,Rohtak,Rohtak_T087,29.697593449455603,75.62136269485971,732613.12,18315.328,475,2,40,2,120.32692307692308,0.038461538461538464,19,2026-03-29,9,0,20,2026-03-26,3,1.0,1.0,0.0,0,0.24312270097736835
RTL_02090,TER_0264,Haryana,Rohtak,Rohtak_T086,29.62651717377627,76.93227002836558,772512.0499999999,12664.131967213114,627,3,61,3,100.46153846153847,0.038461538461538464,19,2026-03-29,9,0,20,2026-03-26,3,1.0,0.0,0.0,0,0.27039503658885355
RTL_02091,TER_0264,Haryana,Rohtak,Rohtak_T089,29.906938992273098,75.0620042993534,847167.76,18024.845957446807,612,2,47,2,76.4423076923077,0.038461538461538464,19,2026-03-29,9,0,20,2026-03-26,3,1.0,1.0,1.0,0,0.26759135434558823
RTL_02092,TER_0264,Haryana,Rohtak,Rohtak_T083,29.325995993921826,75.38293301712808,901867.4,10610.204705882354,703,4,85,3,75.58653846153847,0.028846153846153848,19,2026-03-29,9,0,20,2026-03-26,3,3.0,0.3333333333333333,0.3333333333333333,0,0.2980250934811345
RTL_02093,TER_0264,Haryana,Rohtak,Rohtak_T079,30.35366504350464,75.16466659767902,839289.0,10623.911392405063,629,4,79,3,104.26923076923077,0.028846153846153848,19,2026-03-29,9,0,20,2026-03-26,3,1.0,0.0,0.0,0,0.28465846618486945
RTL_02094,TER_0264,Haryana,Rohtak,Rohtak_T085,30.618208795641834,76.04856498334048,795055.03,9815.494197530865,678,4,81,1,65.27884615384616,0.009615384615384616,19,2026-03-29,9,0,20,2026-03-26,3,1.0,0.0,0.0,0,0.237710174269062
RTL_02095,TER_0264,Haryana,Rohtak,Rohtak_T083,30.895092649475856,76.71821648506645,388666.0,6587.559322033899,285,3,59,0,129.83333333333334,0.0,19,2026-03-29,9,0,20,2026-03-26,3,3.0,0.3333333333333333,0.3333333333333333,0,0.1321562498909913
RTL_02096,TER_0264,Haryana,Rohtak,Rohtak_T079,29.97114225430253,76.79347071725697,489759.22000000003,15304.975625000001,377,2,32,0,90.82692307692308,0.0,19,2026-03-29,9,0,20,2026-03-26,3,1.0,0.0,0.0,0,0.15374956953354088
RTL_02097,TER_0264,Haryana,Rohtak,Rohtak_T082,29.710540522839246,76.89433776223197,497060.14,11559.538139534883,385,2,43,3,48.94230769230769,0.057692307692307696,19,2026-03-29,9,0,20,2026-03-26,3,2.0,0.5,0.0,0,0.21155903216856906
RTL_02098,TER_0265,Bihar,Patna,Patna_T089,18.427093035838023,84.4755260668125,807322.08,19221.954285714284,491,2,42,2,45.98076923076923,0.038461538461538464,33,2026-03-29,11,0,20,2026-03-29,0,0.0,0.0,0.0,0,0.295287289384614
RTL_02099,TER_0265,Bihar,Patna,Patna_T085,22.88845957634524,74.73193067742405,664772.2999999999,12310.598148148147,517,3,54,0,159.83333333333334,0.0,33,2026-03-29,11,0,20,2026-03-29,0,2.0,0.5,0.5,0,0.22733892732319072
RTL_02100,TER_0265,Bihar,Patna,Patna_T085,20.0390841184189,73.93757091934705,139551.71,4983.989642857143,112,2,28,0,87.82692307692308,0.0,33,2026-03-29,11,0,20,2026-03-29,0,2.0,0.5,0.5,0,0.11515280759410831
RTL_02101,TER_0265,Bihar,Patna,Patna_T088,24.632486420445012,79.9763422973976,442172.44,10049.373636363636,335,2,44,3,63.44230769230769,0.057692307692307696,33,2026-03-29,11,0,20,2026-03-29,0,1.0,0.0,0.0,0,0.23604202032619548
RTL_02102,TER_0265,Bihar,Patna,Patna_T087,23.669060002589553,73.75744117775183,854837.1,11551.852702702703,685,3,74,1,111.11538461538461,0.01282051282051282,33,2026-03-29,11,0,20,2026-03-29,0,2.0,0.0,0.0,0,0.2866864073440789
RTL_02103,TER_0265,Bihar,Patna,Patna_T090,25.666181470546643,79.53402248358849,608435.28,10312.462372881357,551,3,59,1,87.06410256410257,0.01282051282051282,33,2026-03-29,11,0,20,2026-03-29,0,1.0,0.0,0.0,0,0.23405544693183802
RTL_02104,TER_0266,Haryana,Hisar,Hisar_T079,30.02381027529047,75.5752796704336,321718.74,8249.19846153846,268,2,39,3,105.59615384615384,0.057692307692307696,13,2026-03-26,7,3,8,2026-01-31,57,2.0,0.5,0.0,0,0.16458920102337588
RTL_02105,TER_0266,Haryana,Hisar,Hisar_T083,29.192880504048563,76.15998108743784,695510.84,18302.916842105264,542,2,38,0,55.98076923076923,0.0,13,2026-03-26,7,3,8,2026-01-31,57,0.0,0.0,0.0,0,0.18818048311093677
RTL_02106,TER_0266,Haryana,Hisar,Hisar_T079,29.300312653483008,77.44808562077999,751975.98,10742.514,653,3,70,5,59.57692307692308,0.0641025641025641,13,2026-03-26,7,3,8,2026-01-31,57,2.0,0.5,0.0,0,0.2939913296907698
RTL_02107,TER_0266,Haryana,Hisar,Hisar_T079,27.88130870751892,74.58924323782264,1032181.78,13762.423733333333,844,4,75,1,101.70192307692308,0.009615384615384616,13,2026-03-26,7,3,8,2026-01-31,57,2.0,0.5,0.0,0,0.2788427559792619
RTL_02108,TER_0266,Haryana,Hisar,Hisar_T082,30.446275310127458,76.79023699193098,633749.56,8124.99435897436,623,4,78,2,105.46153846153847,0.019230769230769232,13,2026-03-26,7,3,8,2026-01-31,57,0.0,0.0,0.0,0,0.2124883910935591
RTL_02109,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T084,26.071449982587346,83.03332820987026,441222.16,14707.405333333332,395,2,30,2,70.71153846153847,0.038461538461538464,33,2026-03-29,12,0,33,2026-03-29,0,2.0,0.0,0.0,0,0.2170890423244074
RTL_02110,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T088,25.365538521057864,81.00447402688994,1001649.3200000001,16155.634193548389,839,4,62,5,94.1826923076923,0.04807692307692308,33,2026-03-29,12,0,33,2026-03-29,0,1.0,1.0,0.0,0,0.3930452184878165
RTL_02111,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T090,27.918357346179857,80.72978309485357,625461.14,10253.46131147541,470,3,61,3,129.71794871794873,0.038461538461538464,33,2026-03-29,12,0,33,2026-03-29,0,1.0,0.0,0.0,0,0.275192138266522
RTL_02112,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T086,29.361384926357516,77.56276894519692,497685.53,11849.655476190477,405,2,42,3,70.28846153846153,0.057692307692307696,33,2026-03-29,12,0,33,2026-03-29,0,0.0,0.0,0.0,0,0.24789951083560471
RTL_02113,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T096,26.40632794310089,78.00461377608904,489220.10000000003,12874.213157894737,299,2,38,2,134.96153846153845,0.038461538461538464,33,2026-03-29,12,0,33,2026-03-29,0,1.0,0.0,0.0,0,0.22734131107797878
RTL_02114,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T086,30.140845780116386,77.31037753446857,623130.42,11983.277307692308,533,3,52,1,72.46153846153847,0.01282051282051282,33,2026-03-29,12,0,33,2026-03-29,0,0.0,0.0,0.0,0,0.2371943009045576
RTL_02115,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T096,30.000888392713414,84.09864489944937,742397.2,15795.685106382978,587,3,47,3,86.85897435897436,0.038461538461538464,33,2026-03-29,12,0,33,2026-03-29,0,1.0,0.0,0.0,0,0.30016945842033993
RTL_02116,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T094,29.560416896275946,84.21898850000744,524496.03,12197.582093023257,443,2,43,0,107.0,0.0,33,2026-03-29,12,0,33,2026-03-29,0,1.0,0.0,0.0,0,0.19737618267647178
RTL_02117,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T095,27.430479279470873,83.49363160395497,692066.19,9612.030416666666,577,4,72,6,81.38461538461539,0.057692307692307696,33,2026-03-29,12,0,33,2026-03-29,0,1.0,0.0,0.0,0,0.34566885034927086
RTL_02118,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T094,29.246977404914606,84.3069299250459,521203.10000000003,8406.501612903226,421,3,62,4,112.75641025641026,0.05128205128205128,33,2026-03-29,12,0,33,2026-03-29,0,1.0,0.0,0.0,0,0.2716728190873948
RTL_02119,TER_0268,Rajasthan,Bharatpur,Bharatpur_T095,25.85177570331621,75.66139019083053,995930.0599999999,15322.000923076923,770,4,65,5,97.11538461538461,0.04807692307692308,15,2026-03-13,7,16,9,2026-03-14,15,1.0,0.0,0.0,1,0.37727187128457157
RTL_02120,TER_0268,Rajasthan,Bharatpur,Bharatpur_T094,28.882859404937513,70.03411951002788,889549.52,10465.288470588235,715,4,85,12,62.28846153846154,0.11538461538461539,15,2026-03-13,7,16,9,2026-03-14,15,1.0,0.0,0.0,1,0.4857991901397131
RTL_02121,TER_0268,Rajasthan,Bharatpur,Bharatpur_T095,25.196818446889136,71.83453397909447,320490.58,7816.843414634147,245,2,41,0,118.5576923076923,0.0,15,2026-03-13,7,16,9,2026-03-14,15,1.0,0.0,0.0,0,0.1392492821748621
RTL_02122,TER_0268,Rajasthan,Bharatpur,Bharatpur_T095,24.002711203326054,76.58498712245836,316988.01999999996,10225.419999999998,218,2,31,0,91.82692307692308,0.0,15,2026-03-13,7,16,9,2026-03-14,15,1.0,0.0,0.0,0,0.13850114201623218
RTL_02123,TER_0268,Rajasthan,Bharatpur,Bharatpur_T098,23.152581011335215,77.63088346465229,804599.4,14115.77894736842,553,3,57,2,113.85897435897436,0.02564102564102564,15,2026-03-13,7,16,9,2026-03-14,15,0.0,0.0,0.0,0,0.28015400597372314
RTL_02124,TER_0268,Rajasthan,Bharatpur,Bharatpur_T095,28.39381566662469,71.47679939169201,1137876.44,13386.781647058822,795,4,85,3,109.58653846153847,0.028846153846153848,15,2026-03-13,7,16,9,2026-03-14,15,1.0,0.0,0.0,1,0.37009134825288653
RTL_02125,TER_0269,Maharashtra,Jalgaon,Jalgaon_T082,17.2826752870963,74.72944105825876,834945.32,12845.312615384615,597,3,65,0,113.3974358974359,0.0,27,2026-03-08,8,21,20,2026-03-08,21,1.0,0.0,0.0,0,0.2901703195653832
RTL_02126,TER_0269,Maharashtra,Jalgaon,Jalgaon_T079,21.322484931725246,75.59432938791328,571017.78,13927.26292682927,419,2,41,3,64.38461538461539,0.057692307692307696,27,2026-03-08,8,21,20,2026-03-08,21,0.0,0.0,0.0,0,0.29004589867255004
RTL_02127,TER_0269,Maharashtra,Jalgaon,Jalgaon_T084,20.79742477940444,77.6154077044488,448984.05,6907.446923076923,368,3,65,0,87.23076923076923,0.0,27,2026-03-08,8,21,20,2026-03-08,21,3.0,0.3333333333333333,0.0,0,0.2077297258959524
RTL_02128,TER_0269,Maharashtra,Jalgaon,Jalgaon_T084,18.05015214949652,80.1653531562405,873910.09,15605.53732142857,629,3,56,3,62.705128205128204,0.038461538461538464,27,2026-03-08,8,21,20,2026-03-08,21,3.0,0.3333333333333333,0.0,1,0.3547431203764408
RTL_02129,TER_0269,Maharashtra,Jalgaon,Jalgaon_T085,16.44998186409221,74.09097235745884,565103.66,10464.882592592594,476,3,54,3,114.35897435897436,0.038461538461538464,27,2026-03-08,8,21,20,2026-03-08,21,0.0,0.0,0.0,0,0.2887826538816095
RTL_02130,TER_0269,Maharashtra,Jalgaon,Jalgaon_T083,17.72039106507023,80.50537737261195,695922.68,10873.791875,462,3,64,1,76.78205128205128,0.01282051282051282,27,2026-03-08,8,21,20,2026-03-08,21,1.0,0.0,0.0,0,0.2792253479038702
RTL_02131,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T092,27.700273429611883,82.6018596805778,582890.25,13878.339285714286,412,2,42,0,50.25,0.0,14,2026-03-12,8,17,13,2026-03-15,14,1.0,0.0,0.0,0,0.1947111460431898
RTL_02132,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T100,25.13922520547984,78.96149023304997,803210.2,10040.127499999999,735,4,80,1,91.75,0.009615384615384616,14,2026-03-12,8,17,13,2026-03-15,14,1.0,0.0,0.0,0,0.26052106859764534
RTL_02133,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T103,24.41391870187099,81.14178172399191,983171.22,12289.64025,738,4,80,2,71.71153846153847,0.019230769230769232,14,2026-03-12,8,17,13,2026-03-15,14,0.0,0.0,0.0,0,0.3177104004149448
RTL_02134,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T095,26.46317440618774,83.60127145399989,922845.78,10607.42275862069,643,4,87,0,93.96153846153847,0.0,14,2026-03-12,8,17,13,2026-03-15,14,0.0,0.0,0.0,0,0.26732500109244384
RTL_02135,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T091,24.03314008996561,81.8124902496446,441331.36,12980.334117647059,427,2,34,0,104.9423076923077,0.0,14,2026-03-12,8,17,13,2026-03-15,14,0.0,0.0,0.0,0,0.16447443620236651
RTL_02136,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T092,28.215407532834462,79.00872161292611,292752.85,7140.313414634145,239,2,41,0,78.26923076923077,0.0,14,2026-03-12,8,17,13,2026-03-15,14,1.0,0.0,0.0,0,0.13273834887184377
RTL_02137,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T098,28.074148483630612,81.24425516007737,442076.44,13002.248235294117,274,2,34,0,57.96153846153846,0.0,14,2026-03-12,8,17,13,2026-03-15,14,3.0,0.3333333333333333,0.0,0,0.16463358387418142
RTL_02138,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T096,27.81288094334824,80.79258352990868,813947.56,12919.802539682541,563,3,63,7,85.26923076923077,0.08974358974358974,14,2026-03-12,8,17,13,2026-03-15,14,0.0,0.0,0.0,1,0.3753145482849788
RTL_02139,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T098,25.426643870654505,81.69171225884251,745551.5,11470.023076923077,649,3,65,4,101.43589743589743,0.05128205128205128,14,2026-03-12,8,17,13,2026-03-15,14,3.0,0.3333333333333333,0.0,1,0.3044552798704303
RTL_02140,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T092,29.55361574915383,79.20038433834509,687046.96,19084.637777777778,555,2,36,3,55.30769230769231,0.057692307692307696,14,2026-03-12,8,17,13,2026-03-15,14,1.0,0.0,0.0,1,0.2732088213269164
RTL_02141,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T101,27.302972916992072,82.72186039073866,836887.64,12680.115757575757,505,3,66,1,98.62820512820512,0.01282051282051282,14,2026-03-12,8,17,13,2026-03-15,14,1.0,0.0,0.0,0,0.26771450577041306
RTL_02142,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T087,21.635239991299592,77.47676090338956,1117014.65,17453.35390625,847,3,64,2,71.62820512820512,0.02564102564102564,39,2026-03-22,9,7,30,2026-03-16,13,0.0,0.0,0.0,0,0.3909542750784556
RTL_02143,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T084,23.637822936006593,78.13271509796319,581739.36,9233.958095238095,520,3,63,8,97.75641025641026,0.10256410256410256,39,2026-03-22,9,7,30,2026-03-16,13,2.0,0.0,0.0,0,0.38912049054049735
RTL_02144,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T084,26.22203957733953,80.81243535439667,449530.01,9989.555777777778,405,2,45,1,66.03846153846153,0.019230769230769232,39,2026-03-22,9,7,30,2026-03-16,13,2.0,0.0,0.0,0,0.22963082467285845
RTL_02145,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T088,25.643341047278096,77.38538520995156,819012.57,11375.174583333333,679,3,72,0,84.47435897435898,0.0,39,2026-03-22,9,7,30,2026-03-16,13,1.0,0.0,0.0,0,0.2898015972076288
RTL_02146,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T091,24.899193263397816,78.83796671524833,649401.25,11006.800847457627,463,3,59,0,103.26923076923077,0.0,39,2026-03-22,9,7,30,2026-03-16,13,0.0,0.0,0.0,0,0.2535729416384941
RTL_02147,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T092,24.883362332172396,75.5820750647623,1006733.22,11843.920235294117,806,4,85,6,58.92307692307692,0.057692307692307696,39,2026-03-22,9,7,30,2026-03-16,13,1.0,1.0,0.0,0,0.44239837124407927
RTL_02148,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T090,24.186907854696532,81.78399861118446,1193607.75,17298.66304347826,834,4,69,4,69.10576923076923,0.038461538461538464,39,2026-03-22,9,7,30,2026-03-16,13,1.0,0.0,0.0,0,0.4448144156567631
RTL_02149,TER_0272,Rajasthan,Bikaner,Bikaner_T079,25.84189356856754,70.42580838040254,254590.81,6061.685952380953,239,2,42,2,59.67307692307692,0.038461538461538464,21,2026-03-21,9,8,19,2026-03-19,10,1.0,0.0,0.0,0,0.16219045793888687
RTL_02150,TER_0272,Rajasthan,Bikaner,Bikaner_T077,29.666636679464276,74.97778913104662,675152.04,21779.09806451613,391,2,31,2,74.78846153846153,0.038461538461538464,21,2026-03-21,9,8,19,2026-03-19,10,1.0,0.0,0.0,0,0.2520215372996374
RTL_02151,TER_0272,Rajasthan,Bikaner,Bikaner_T084,24.923285405122815,76.10325236291244,831980.0,12057.68115942029,692,4,69,4,64.78846153846153,0.038461538461538464,21,2026-03-21,9,8,19,2026-03-19,10,3.0,0.0,0.0,0,0.3230196914703025
RTL_02152,TER_0272,Rajasthan,Bikaner,Bikaner_T074,28.081770382364965,71.93978122501122,694307.01,10681.646307692308,584,3,65,4,99.33333333333333,0.05128205128205128,21,2026-03-21,9,8,19,2026-03-19,10,1.0,1.0,0.0,0,0.29361300248348887
RTL_02153,TER_0272,Rajasthan,Bikaner,Bikaner_T074,23.6632098838773,72.29729382010333,1009118.58,11467.25659090909,731,4,88,9,72.375,0.08653846153846154,21,2026-03-21,9,8,19,2026-03-19,10,1.0,1.0,0.0,0,0.45460615546825744
RTL_02154,TER_0272,Rajasthan,Bikaner,Bikaner_T078,26.212714993991604,76.29070076171719,732282.47,10170.589861111112,485,3,72,1,93.06410256410257,0.01282051282051282,21,2026-03-21,9,8,19,2026-03-19,10,0.0,0.0,0.0,0,0.24547448855894335
RTL_02155,TER_0272,Rajasthan,Bikaner,Bikaner_T076,23.650676612818113,73.30924532049242,748697.71,7718.533092783505,550,4,97,2,95.98076923076923,0.019230769230769232,21,2026-03-21,9,8,19,2026-03-19,10,0.0,0.0,0.0,0,0.2677307526222422
RTL_02156,TER_0272,Rajasthan,Bikaner,Bikaner_T073,25.750351560613314,71.96398854947036,748792.24,9359.903,619,4,80,2,85.15384615384616,0.019230769230769232,21,2026-03-21,9,8,19,2026-03-19,10,2.0,0.5,0.0,0,0.26775094405056754
RTL_02157,TER_0272,Rajasthan,Bikaner,Bikaner_T075,24.009569020292204,77.74416764444484,761854.53,12287.976290322582,581,3,62,3,69.08974358974359,0.038461538461538464,21,2026-03-21,9,8,19,2026-03-19,10,0.0,0.0,0.0,0,0.2892910243668705
RTL_02158,TER_0272,Rajasthan,Bikaner,Bikaner_T074,24.85027893778459,71.14373985828135,912206.4,13220.382608695652,691,4,69,1,110.28846153846153,0.009615384615384616,21,2026-03-21,9,8,19,2026-03-19,10,1.0,1.0,0.0,0,0.28390589802274036
RTL_02159,TER_0272,Rajasthan,Bikaner,Bikaner_T082,27.117705859415768,74.2744196593557,398170.92,12065.785454545454,345,2,33,1,92.98076923076923,0.019230769230769232,21,2026-03-21,9,8,19,2026-03-19,10,3.0,0.0,0.0,0,0.174108896529946
RTL_02160,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T085,29.41619926471349,78.25781408505928,513973.29,12849.33225,356,2,40,0,131.80769230769232,0.0,10,2026-03-22,7,7,8,2026-03-16,13,3.0,0.3333333333333333,0.0,0,0.14964578679251714
RTL_02161,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T084,27.949154711617656,84.55499134058849,438531.24,10695.883902439024,347,2,41,1,101.03846153846153,0.019230769230769232,10,2026-03-22,7,7,8,2026-03-16,13,1.0,0.0,0.0,0,0.15228150830639112
RTL_02162,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T090,30.381260717207645,84.00764492006348,405852.69,11595.791142857142,339,2,35,0,97.21153846153847,0.0,10,2026-03-22,7,7,8,2026-03-16,13,2.0,1.0,0.5,0,0.12655143213901768
RTL_02163,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T093,29.33200857043579,82.52571417788344,601789.34,13995.100930232556,523,2,43,2,80.21153846153847,0.038461538461538464,10,2026-03-22,7,7,8,2026-03-16,13,0.0,0.0,0.0,0,0.20590312815918954
RTL_02164,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T084,29.42171602627448,83.56074280827617,883156.08,8658.39294117647,623,4,102,3,83.79807692307692,0.028846153846153848,10,2026-03-22,7,7,8,2026-03-16,13,1.0,0.0,0.0,0,0.284752529025065
RTL_02165,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T087,28.05000982708892,78.24367114585381,586403.83,10471.496964285714,479,3,56,1,81.48717948717949,0.01282051282051282,10,2026-03-22,7,7,8,2026-03-16,13,1.0,0.0,0.0,0,0.1838668124666669
RTL_02166,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T087,29.769923525138864,84.26719305318463,591275.26,16893.578857142857,455,2,35,5,77.03846153846153,0.09615384615384616,10,2026-03-22,7,7,8,2026-03-16,13,1.0,0.0,0.0,0,0.25990734065546445
RTL_02167,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T085,26.270227812299964,79.20123068883117,885233.4,14512.022950819672,683,3,61,4,67.07692307692308,0.05128205128205128,10,2026-03-22,7,7,8,2026-03-16,13,3.0,0.3333333333333333,0.0,0,0.30394624062867065
RTL_02168,TER_0274,Rajasthan,Sikar,Sikar_T085,23.041031514026894,76.14653415480724,589456.1,7859.414666666667,470,3,75,2,66.16666666666667,0.02564102564102564,47,2026-03-29,11,0,33,2026-03-28,1,1.0,0.0,0.0,0,0.2849584267095838
RTL_02169,TER_0274,Rajasthan,Sikar,Sikar_T084,29.874038767693868,74.20393340214927,346383.19,10187.74088235294,258,2,34,0,69.98076923076923,0.0,47,2026-03-29,11,0,33,2026-03-28,1,1.0,1.0,0.0,0,0.19553851514603204
RTL_02170,TER_0274,Rajasthan,Sikar,Sikar_T091,29.570856415093168,73.52131480226804,1037658.64,11278.898260869566,768,4,92,8,70.90384615384616,0.07692307692307693,47,2026-03-29,11,0,33,2026-03-28,1,3.0,1.0,0.3333333333333333,0,0.4931936373480678
RTL_02171,TER_0274,Rajasthan,Sikar,Sikar_T084,24.350671041450656,70.38192485148997,709919.0299999999,13652.289038461537,603,3,52,1,84.02564102564102,0.01282051282051282,47,2026-03-29,11,0,33,2026-03-28,1,1.0,1.0,0.0,0,0.29193907959182525
RTL_02172,TER_0274,Rajasthan,Sikar,Sikar_T087,28.870736294009944,71.3287779954338,277480.13,6606.669761904762,218,2,42,0,58.92307692307692,0.0,47,2026-03-29,11,0,33,2026-03-28,1,2.0,0.5,0.0,0,0.18082095249514635
RTL_02173,TER_0274,Rajasthan,Sikar,Sikar_T084,23.78523494123537,75.92034709885985,411462.15,6857.7025,355,3,60,1,83.35897435897436,0.01282051282051282,47,2026-03-29,11,0,33,2026-03-28,1,1.0,1.0,0.0,0,0.2281892573054439
RTL_02174,TER_0275,Madhya Pradesh,Sehore,Sehore_T080,24.71703685222282,82.3982525582623,632044.04,12393.020392156863,512,3,51,2,85.02564102564102,0.02564102564102564,23,2026-03-28,9,1,23,2026-03-25,4,0.0,0.0,0.0,0,0.23398616422878468
RTL_02175,TER_0275,Madhya Pradesh,Sehore,Sehore_T081,25.284087254266716,82.0333821028714,818038.31,13865.056101694916,755,4,59,2,121.04807692307692,0.019230769230769232,23,2026-03-28,9,1,23,2026-03-25,4,0.0,0.0,0.0,0,0.2737141867785923
RTL_02176,TER_0275,Madhya Pradesh,Sehore,Sehore_T077,21.352489929216198,81.67686818719237,575515.15,12789.225555555557,492,3,45,1,87.61538461538461,0.01282051282051282,23,2026-03-28,9,1,23,2026-03-25,4,0.0,0.0,0.0,0,0.20316170077012222
RTL_02177,TER_0275,Madhya Pradesh,Sehore,Sehore_T082,22.78641031197998,76.8356231410862,603028.12,24121.1248,424,2,25,2,106.21153846153847,0.038461538461538464,23,2026-03-28,9,1,23,2026-03-25,4,1.0,0.0,0.0,0,0.22778841886779364
RTL_02178,TER_0275,Madhya Pradesh,Sehore,Sehore_T077,24.687798344821886,76.76848496149111,1362439.81,17694.023506493508,893,4,77,3,86.1826923076923,0.028846153846153848,23,2026-03-28,9,1,23,2026-03-25,4,0.0,0.0,0.0,0,0.40874731242622175
RTL_02179,TER_0275,Madhya Pradesh,Sehore,Sehore_T074,22.27641860564817,80.18187316271391,436800.31,8736.0062,351,2,50,0,123.65384615384616,0.0,23,2026-03-28,9,1,23,2026-03-25,4,0.0,0.0,0.0,0,0.154782474603569
RTL_02180,TER_0275,Madhya Pradesh,Sehore,Sehore_T076,21.947125160668296,82.75972537301386,1210075.61,15715.267662337663,883,4,77,4,103.90384615384616,0.038461538461538464,23,2026-03-28,9,1,23,2026-03-25,4,1.0,1.0,1.0,0,0.3949526089072187
RTL_02181,TER_0275,Madhya Pradesh,Sehore,Sehore_T082,25.169878839795018,79.74269251388272,976198.63,18077.752407407406,726,3,54,4,89.75641025641026,0.05128205128205128,23,2026-03-28,9,1,23,2026-03-25,4,1.0,0.0,0.0,0,0.3449969305128202
RTL_02182,TER_0275,Madhya Pradesh,Sehore,Sehore_T078,25.592156549641317,76.35253030815137,645394.8,8721.551351351352,436,4,74,0,94.875,0.0,23,2026-03-28,9,1,23,2026-03-25,4,2.0,0.0,0.0,0,0.19933786118878816
